file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userRoles\api\RemoveRoleAPITest.java,io.supertokens.test.userRoles.api.RemoveRoleAPITest,afterTesting/0,FALSE,46,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userRoles\api\RemoveRoleAPITest.java,io.supertokens.test.userRoles.api.RemoveRoleAPITest,testBadInput/0,FALSE,56,5,5,0,5,10,13,52,1,5,0,13,0,0,0,5,4,0,30,13,5,4,2,0,0,0,35,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userRoles\api\RemoveRoleAPITest.java,io.supertokens.test.userRoles.api.RemoveRoleAPITest,testRemovingARole/0,FALSE,131,9,5,0,5,3,22,35,1,10,0,22,0,0,0,1,1,0,11,5,11,0,1,0,0,0,37,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userRoles\api\RemoveRoleAPITest.java,io.supertokens.test.userRoles.api.RemoveRoleAPITest,beforeEach/0,FALSE,51,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userRoles\api\RemoveRoleAPITest.java,io.supertokens.test.userRoles.api.RemoveRoleAPITest,testRemovingARoleWhichDoesNotExist/0,FALSE,187,5,5,0,5,2,16,16,1,4,0,16,0,0,0,1,0,0,9,3,4,0,1,0,0,0,21,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,"signInUpNumberUsingLinkCode/2[io.supertokens.test.multitenant.api.TenantIdentifier,java.lang.String]",FALSE,551,3,3,1,2,1,4,4,1,1,2,4,2,1,0,0,0,0,2,0,1,0,0,0,0,0,19,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,"consumeCode/4[io.supertokens.test.multitenant.api.TenantIdentifier,java.lang.String,java.lang.String,java.lang.String]",FALSE,522,4,5,2,3,1,8,9,1,2,4,8,0,0,0,0,0,0,9,2,2,0,0,0,0,0,19,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,"consumeCode/3[io.supertokens.test.multitenant.api.TenantIdentifier,java.lang.String,java.lang.String]",FALSE,506,4,5,2,3,1,8,8,1,2,3,8,0,0,0,0,0,0,8,2,2,0,0,0,0,0,18,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,testTpUsersDontHaveTenantIdsForOlderCDI/0,FALSE,712,5,5,0,5,3,12,29,1,7,0,12,4,1,1,1,0,0,21,3,7,0,2,0,0,0,38,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,"epSignUp/3[io.supertokens.test.multitenant.api.TenantIdentifier,java.lang.String,java.lang.String]",FALSE,176,4,4,1,3,1,9,8,1,2,3,9,0,0,0,0,0,0,8,2,2,0,0,0,0,0,18,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,testUserPaginationUserObjectsDontHaveTenantIdsInOlderCDIVersion/0,FALSE,361,7,3,0,3,12,15,72,1,19,0,15,2,1,8,3,0,0,41,11,27,0,5,0,0,0,42,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,"plessGetUserUsingId/2[io.supertokens.test.multitenant.api.TenantIdentifier,java.lang.String]",FALSE,565,4,4,1,3,1,9,7,1,2,2,9,0,0,0,0,0,0,7,2,2,0,0,0,0,0,18,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,beforeEach/0,FALSE,82,6,6,0,6,2,11,12,1,1,0,11,1,1,0,1,0,0,1,0,2,0,1,0,0,0,11,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,"epSignIn/3[io.supertokens.test.multitenant.api.TenantIdentifier,java.lang.String,java.lang.String]",FALSE,189,4,4,1,3,1,9,8,1,2,3,9,0,0,0,0,0,0,8,2,2,0,0,0,0,0,18,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,"plessGetUserUsingNumber/2[io.supertokens.test.multitenant.api.TenantIdentifier,java.lang.String]",FALSE,589,4,4,1,3,1,9,7,1,2,2,9,0,0,0,0,0,0,7,2,2,0,0,0,0,0,19,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,"createCodeWithNumber/2[io.supertokens.test.multitenant.api.TenantIdentifier,java.lang.String]",FALSE,490,4,5,2,3,1,9,8,1,2,2,9,0,0,0,0,0,0,6,3,2,0,0,0,0,0,19,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,"getUserUsingThirdPartyUserId/3[io.supertokens.test.multitenant.api.TenantIdentifier,java.lang.String,java.lang.String]",FALSE,678,4,4,1,3,1,9,8,1,2,3,9,0,0,0,0,0,0,8,2,2,0,0,0,0,0,20,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,afterEach/0,FALSE,74,2,2,0,2,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,"signInUpEmailUsingLinkCode/2[io.supertokens.test.multitenant.api.TenantIdentifier,java.lang.String]",FALSE,537,3,3,1,2,1,4,4,1,1,2,4,2,2,0,0,0,0,2,0,1,0,0,0,0,0,19,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,"signInUpEmailUsingUserInputCode/2[io.supertokens.test.multitenant.api.TenantIdentifier,java.lang.String]",FALSE,544,3,3,1,2,1,4,4,1,1,2,4,2,2,0,0,0,0,3,0,1,0,0,0,0,0,20,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,"epGetUserUsingEmail/2[io.supertokens.test.multitenant.api.TenantIdentifier,java.lang.String]",FALSE,214,4,4,1,3,1,9,7,1,2,2,9,0,0,0,0,0,0,7,2,2,0,0,0,0,0,19,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,generateRandomString/1[int],FALSE,459,0,1,1,0,2,5,11,1,6,1,5,0,0,1,0,0,0,1,1,6,0,1,0,0,0,22,10,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,"signInUpNumberUsingUserInputCode/2[io.supertokens.test.multitenant.api.TenantIdentifier,java.lang.String]",FALSE,558,3,3,1,2,1,4,4,1,1,2,4,2,1,0,0,0,0,3,0,1,0,0,0,0,0,20,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,"createUsers/3[io.supertokens.test.multitenant.api.TenantIdentifier,int,java.lang.String]",FALSE,276,6,2,1,1,6,14,38,0,9,3,14,0,0,1,1,0,1,25,1,9,7,3,0,0,0,28,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,"plessGetUserUsingEmail/2[io.supertokens.test.multitenant.api.TenantIdentifier,java.lang.String]",FALSE,577,4,4,1,3,1,9,7,1,2,2,9,0,0,0,0,0,0,7,2,2,0,0,0,0,0,19,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,"tpGetUserUsingId/2[io.supertokens.test.multitenant.api.TenantIdentifier,java.lang.String]",FALSE,665,4,4,1,3,1,9,7,1,2,2,9,0,0,0,0,0,0,7,2,2,0,0,0,0,0,18,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,"createCodeWithEmail/2[io.supertokens.test.multitenant.api.TenantIdentifier,java.lang.String]",FALSE,472,5,6,2,4,1,10,10,1,3,2,10,1,1,0,0,0,0,7,4,3,0,0,0,0,0,23,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,"epGetUserUsingId/2[io.supertokens.test.multitenant.api.TenantIdentifier,java.lang.String]",FALSE,202,4,4,1,3,1,9,7,1,2,2,9,0,0,0,0,0,0,7,2,2,0,0,0,0,0,18,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,testEpUsersDontHaveTenantIdsForOlderCDI/0,FALSE,226,4,5,0,5,2,11,35,1,12,0,11,4,1,0,1,0,0,30,0,12,0,1,0,0,0,32,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,"listUsers/5[io.supertokens.test.multitenant.api.TenantIdentifier,java.lang.String,java.lang.String,java.lang.String,io.supertokens.test.multitenant.api.Main]",FALSE,340,4,3,1,2,4,7,15,1,2,5,7,0,0,0,3,0,0,7,2,2,0,1,0,0,0,21,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,testPlessUsersDontHaveTenantIdsInOlderCDI/0,FALSE,601,5,8,0,8,3,14,35,1,12,0,14,7,6,1,1,0,0,24,0,12,0,2,0,0,0,39,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,afterTesting/0,FALSE,69,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,createTenants/0,FALSE,103,7,2,1,1,1,4,23,0,6,0,4,0,0,0,0,0,0,6,3,9,0,1,0,0,0,21,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,"getUsersUsingEmail/2[io.supertokens.test.multitenant.api.TenantIdentifier,java.lang.String]",FALSE,691,6,4,1,3,3,12,15,1,6,2,12,0,0,1,0,0,0,7,3,7,0,2,0,0,0,25,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantIdIsNotPresentForOlderCDI.java,io.supertokens.test.multitenant.api.TestTenantIdIsNotPresentForOlderCDI,"signInUp/4[io.supertokens.test.multitenant.api.TenantIdentifier,java.lang.String,java.lang.String,java.lang.String]",FALSE,645,4,4,1,3,1,11,12,1,3,4,11,0,0,0,0,0,0,10,3,3,0,0,0,0,0,17,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\featureflag\exceptions\FeatureNotEnabledException.java,io.supertokens.featureflag.exceptions.FeatureNotEnabledException,FeatureNotEnabledException/1[java.lang.String],TRUE,32,0,4,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\featureflag\exceptions\FeatureNotEnabledException.java,io.supertokens.featureflag.exceptions.FeatureNotEnabledException,FeatureNotEnabledException/1[io.supertokens.featureflag.EE_FEATURES],TRUE,27,1,5,4,1,1,1,3,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,21,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userRoles\api\RemovePermissionsForRoleAPITest.java,io.supertokens.test.userRoles.api.RemovePermissionsForRoleAPITest,afterTesting/0,FALSE,47,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userRoles\api\RemovePermissionsForRoleAPITest.java,io.supertokens.test.userRoles.api.RemovePermissionsForRoleAPITest,deletePermissionsFromAnUnknownRole/0,FALSE,244,6,5,0,5,2,17,17,1,6,0,17,0,0,0,1,0,0,11,3,6,1,1,0,0,0,25,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userRoles\api\RemovePermissionsForRoleAPITest.java,io.supertokens.test.userRoles.api.RemovePermissionsForRoleAPITest,deleteAllPermissionsFromRoleTest/0,FALSE,207,5,5,0,5,2,16,20,1,7,0,16,0,0,0,1,0,0,11,4,7,0,1,0,0,0,22,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userRoles\api\RemovePermissionsForRoleAPITest.java,io.supertokens.test.userRoles.api.RemovePermissionsForRoleAPITest,testBadInput/0,FALSE,57,6,5,0,5,14,16,80,1,12,0,16,0,0,0,7,6,0,54,20,12,8,2,0,0,0,40,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userRoles\api\RemovePermissionsForRoleAPITest.java,io.supertokens.test.userRoles.api.RemovePermissionsForRoleAPITest,beforeEach/0,FALSE,52,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\userRoles\api\RemovePermissionsForRoleAPITest.java,io.supertokens.test.userRoles.api.RemovePermissionsForRoleAPITest,deletePermissionsFromRoleTest/0,FALSE,167,6,5,0,5,2,19,23,1,9,0,19,0,0,0,1,0,0,16,5,9,1,1,0,0,0,25,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\generator\GenerateTenantConfig.java,io.supertokens.test.multitenant.generator.GenerateTenantConfig,generate_requiredSecondaryFactors/0,FALSE,107,3,3,0,3,2,2,7,2,1,0,2,1,1,0,0,0,0,2,1,1,0,1,0,0,0,15,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\generator\GenerateTenantConfig.java,io.supertokens.test.multitenant.generator.GenerateTenantConfig,generate_tenantIdentifier/0,FALSE,68,3,2,0,2,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\generator\GenerateTenantConfig.java,io.supertokens.test.multitenant.generator.GenerateTenantConfig,generate_thirdPartyConfig/0,FALSE,90,3,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\generator\GenerateTenantConfig.java,io.supertokens.test.multitenant.generator.GenerateTenantConfig,generate_coreConfig/0,FALSE,120,3,2,0,2,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\generator\GenerateTenantConfig.java,io.supertokens.test.multitenant.generator.GenerateTenantConfig,generate_emailPasswordConfig/0,FALSE,78,3,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\generator\GenerateTenantConfig.java,io.supertokens.test.multitenant.generator.GenerateTenantConfig,generate_passwordlessConfig/0,FALSE,84,3,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\generator\GenerateTenantConfig.java,io.supertokens.test.multitenant.generator.GenerateTenantConfig,generate_firstFactors/0,FALSE,94,3,3,0,3,2,2,7,2,1,0,2,1,1,0,0,0,0,2,1,1,0,1,0,0,0,14,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\generator\GenerateTenantConfig.java,io.supertokens.test.multitenant.generator.GenerateTenantConfig,selectRandomElements/1[java.lang.String[]],FALSE,40,0,2,2,0,3,4,16,1,6,1,4,0,0,2,0,0,0,0,2,8,0,1,0,0,0,14,10,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\SigningKeysTest.java,io.supertokens.test.multitenant.SigningKeysTest,normalConfigContinuesToWork/0,FALSE,71,5,5,0,5,1,11,11,0,2,0,11,0,0,0,0,0,0,1,1,2,0,0,0,0,0,20,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\SigningKeysTest.java,io.supertokens.test.multitenant.SigningKeysTest,signingKeyClassesAreThereForAllTenants/0,FALSE,162,14,5,0,5,7,22,46,2,10,0,22,0,0,2,1,0,2,9,18,10,4,1,0,0,0,45,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\SigningKeysTest.java,io.supertokens.test.multitenant.SigningKeysTest,afterTesting/0,FALSE,59,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\SigningKeysTest.java,io.supertokens.test.multitenant.SigningKeysTest,beforeEach/0,FALSE,64,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\SigningKeysTest.java,io.supertokens.test.multitenant.SigningKeysTest,keysAreGeneratedForAllUserPoolIds/0,FALSE,95,14,5,0,5,6,22,36,2,7,0,22,0,0,2,1,0,1,5,10,7,2,1,0,0,0,42,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\SignUpAPITest5_0.java,io.supertokens.test.emailpassword.api.SignUpAPITest5_0,afterTesting/0,FALSE,45,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\SignUpAPITest5_0.java,io.supertokens.test.emailpassword.api.SignUpAPITest5_0,testSignUpWithFakeEmailMarksTheEmailAsVerified/0,FALSE,105,6,3,0,3,8,25,44,1,11,0,25,0,0,0,7,0,8,38,15,11,0,1,0,0,0,38,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\SignUpAPITest5_0.java,io.supertokens.test.emailpassword.api.SignUpAPITest5_0,testGoodInput/0,FALSE,56,6,3,0,3,8,23,36,1,8,0,23,0,0,0,7,0,8,28,12,8,0,1,0,0,0,27,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\SignUpAPITest5_0.java,io.supertokens.test.emailpassword.api.SignUpAPITest5_0,beforeEach/0,FALSE,50,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\EmailPasswordQueries.java,io.supertokens.inmemorydb.queries.EmailPasswordQueries$UserInfoRowMapper,UserInfoRowMapper/0,TRUE,720,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\EmailPasswordQueries.java,io.supertokens.inmemorydb.queries.EmailPasswordQueries$UserInfoRowMapper,getInstance/0,FALSE,723,1,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\EmailPasswordQueries.java,io.supertokens.inmemorydb.queries.EmailPasswordQueries$UserInfoRowMapper,map/1[java.sql.ResultSet],FALSE,728,1,1,0,1,1,2,3,1,0,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,1,0,FALSE
C:\User\siva\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\Utils.java,io.supertokens.ee.test.Utils,"setValueInConfig/2[java.lang.String,java.lang.String]",FALSE,113,1,1,0,1,2,7,17,0,7,2,7,0,0,1,1,2,0,7,0,8,2,2,0,0,0,27,9,0,FALSE
C:\User\siva\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\Utils.java,io.supertokens.ee.test.Utils,commentConfigValue/1[java.lang.String],FALSE,91,1,2,1,1,2,7,17,0,7,1,7,0,0,1,1,2,0,6,0,8,2,2,0,0,0,25,8,0,FALSE
C:\User\siva\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\Utils.java,io.supertokens.ee.test.Utils,afterTesting/0,FALSE,22,0,7,7,0,4,5,24,0,5,0,5,0,0,0,0,3,0,5,0,5,2,2,0,0,0,17,9,0,FALSE
C:\User\siva\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\Utils.java,io.supertokens.ee.test.Utils,reset/0,FALSE,51,5,12,7,5,4,15,32,0,7,0,15,1,1,0,0,1,0,7,0,11,0,3,0,0,0,24,9,0,FALSE
